lon,lat,thin
113.9038303,22.70015057,0.44
113.9036873,22.70013385,0.44
113.9035432,22.70011057,0.44
113.9035193,22.70010423,0.44
113.9034478,22.7000864,0.44
113.903424,22.70008169,0.44
113.9033514,22.70007046,0.44
113.9033027,22.70006412,0.44
113.9032783,22.70006095,0.44
113.9031815,22.70004259,0.44
113.9030617,22.70001101,0.44
113.9029202,22.69996962,0.44
113.902612,22.69988956,0.44
113.9020855,22.6997919,0.44
113.9018208,22.69975211,0.44
113.9016762,22.69973903,0.44
113.9015325,22.69972269,0.44
113.9012903,22.69970696,0.44
113.90069,22.69964086,0.44
113.9006425,22.69963432,0.44
113.9000643,22.69959598,0.44
113.8998983,22.69958076,0.44
113.9076045,22.70579769,0.45
113.9064117,22.7060915,0.45
113.9027565,22.70522558,0.45
113.9028555,22.7052467,0.45
113.9052349,22.70708874,0.45
113.9014461,22.70727381,0.45
113.9037201,22.70673078,0.45
113.9023208,22.70590048,0.45
113.9061503,22.70740857,0.45
113.9017777,22.70015454,0.45
113.9004985,22.69996095,0.45
113.8994831,22.69926544,0.45
113.8995076,22.69926906,0.45
113.89963,22.69928643,0.45
113.8998735,22.6993247,0.45
113.8999445,22.6993393,0.45
113.9004025,22.69936222,0.45
113.9004517,22.699356,0.45
113.9004763,22.69935312,0.45
113.9005007,22.69935024,0.45
113.9005252,22.69934817,0.45
113.900745,22.69933471,0.45
113.9008415,22.69935164,0.45
113.9020029,22.69955015,0.45
113.9024388,22.69967284,0.45
113.902532,22.69968929,0.45
113.9027002,22.6997051,0.45
113.9027471,22.69971292,0.45
113.9027948,22.69971792,0.45
113.9032539,22.69986509,0.45
113.9035035,22.69983511,0.45
113.9037128,22.69992183,0.45
113.9039636,22.69996836,0.45
113.904012,22.69997055,0.45
113.9040848,22.69997248,0.45
113.9041575,22.69997585,0.45
113.904961,22.70005521,0.45
113.905009,22.70005822,0.45
113.9053133,22.70012923,0.45
113.9060905,22.70029724,0.45
113.9061148,22.70030068,0.45
113.9062825,22.7003322,0.45
113.906884,22.7005932,0.45
113.9070133,22.70064491,0.45
113.9012175,22.69970214,0.45
113.9008336,22.6996582,0.45
113.9001605,22.69960245,0.45
113.8997825,22.69956698,0.45
113.8993205,22.69948753,0.45
113.8991368,22.69946343,0.45
113.8988328,22.6993989,0.45
113.8991425,22.69975657,0.45
113.8992061,22.69976065,0.45
113.8994785,22.69978206,0.45
113.8995195,22.69978863,0.45
113.9000738,22.69984916,0.45
113.9005778,22.69999056,0.45
113.9009422,22.70008802,0.45
113.9014064,22.70010044,0.45
113.9022148,22.70019155,0.45
113.9023195,22.70020246,0.45
113.9025247,22.70023854,0.45
113.9025647,22.70024829,0.45
113.902802,22.70030454,0.45
113.9029873,22.70032311,0.45
113.9030278,22.70032824,0.45
113.9033313,22.70036885,0.45
113.9045772,22.70059776,0.45
113.9047569,22.70063963,0.45
113.9048757,22.70066797,0.45
113.905365,22.70073129,0.45
113.9054605,22.70075934,0.45
113.9055604,22.70077693,0.45
113.905726,22.70078637,0.45
113.9058083,22.70078939,0.45
113.9064013,22.70095776,0.45
113.9068113,22.7012329,0.45
113.9067614,22.7012209,0.45
113.906508,22.70117867,0.45
113.9058763,22.70104845,0.45
113.9057234,22.70102875,0.45
113.905672,22.70102355,0.45
113.9056461,22.70102032,0.45
113.9056204,22.70101619,0.45
113.9055949,22.70101123,0.45
113.9055435,22.70100071,0.45
113.9053397,22.70095802,0.45
113.9051374,22.70091386,0.45
113.9048925,22.70089619,0.45
113.9046785,22.70088528,0.45
113.9045275,22.70084687,0.45
113.9045016,22.70084273,0.45
113.9043983,22.70082882,0.45
113.9042193,22.70079633,0.45
113.9039664,22.70074415,0.45
113.9039409,22.70073875,0.45
113.9038644,22.70072281,0.45
113.9037122,22.7006892,0.45
113.9036101,22.70067381,0.45
113.903534,22.70065859,0.45
113.9033555,22.7006195,0.45
113.90333,22.70061419,0.45
113.9033045,22.7006086,0.45
113.903279,22.70060275,0.45
113.9032535,22.70059671,0.45
113.9031772,22.70058059,0.45
113.9030495,22.70055935,0.45
113.903024,22.70055539,0.45
113.9029475,22.70054081,0.45
113.9027967,22.70050257,0.45
113.902451,22.70041227,0.45
113.9024262,22.70040857,0.45
113.902181,22.70040923,0.45
113.9020921,22.7004121,0.45
113.9020495,22.70039555,0.45
113.9018055,22.70015096,0.45
113.9014944,22.70005209,0.45
113.9011185,22.69996812,0.45
113.9010933,22.69996207,0.45
113.9009685,22.69993735,0.45
113.9008453,22.69992072,0.45
113.9006948,22.69994006,0.45
113.9004756,22.69997563,0.45
113.9002645,22.69993433,0.45
113.900243,22.69992082,0.45
113.900177,22.69988339,0.45
113.8999243,22.69976649,0.45
113.899781,22.69971475,0.45
113.8997345,22.69969619,0.45
113.8997113,22.69968731,0.45
113.899644,22.69965794,0.45
113.8995143,22.69954855,0.45
113.8994445,22.69948276,0.45
113.899378,22.69941979,0.45
113.8993018,22.69937496,0.45
113.8991049,22.69936879,0.45
113.8989406,22.69936328,0.45
113.8986279,22.69936543,0.45
113.8994351,22.70064886,0.45
113.8995945,22.700641,0.45
113.8996843,22.70062836,0.45
113.8999002,22.70060622,0.45
113.8999715,22.70059563,0.45
113.9001257,22.70056341,0.45
113.900598,22.70074582,0.45
113.9010643,22.70081344,0.45
113.9011387,22.70083358,0.45
113.9013247,22.70085908,0.45
113.9015835,22.70097145,0.45
113.9016442,22.70097206,0.45
113.9018498,22.70094676,0.45
113.9019945,22.70094657,0.45
113.9021385,22.70093159,0.45
113.9022418,22.70093549,0.45
113.902945,22.70100206,0.45
113.9031703,22.70103624,0.45
113.903367,22.70107761,0.45
113.9034659,22.70108872,0.45
113.903561,22.70110685,0.45
113.9035966,22.70111785,0.45
113.9038322,22.70107837,0.45
113.9039873,22.70111382,0.45
113.9040278,22.70111922,0.45
113.9044502,22.701188,0.45
113.904672,22.7012198,0.45
113.904713,22.70122311,0.45
113.9049108,22.70124434,0.45
113.905217,22.70122921,0.45
113.905258,22.70122964,0.45
113.9054466,22.70128379,0.45
113.9054682,22.70129613,0.45
113.9056609,22.70141898,0.45
113.905776,22.70149893,0.45
113.9058535,22.70151531,0.45
113.9058935,22.70151945,0.45
113.9065357,22.7016261,0.45
113.906637,22.70164475,0.45
113.9067915,22.70168923,0.45
113.9067427,22.70186973,0.45
113.9064152,22.70181458,0.45
113.905566,22.70154977,0.45
113.9053875,22.70148866,0.45
113.9050324,22.70142282,0.45
113.904984,22.70141747,0.45
113.9049597,22.70141467,0.45
113.9046407,22.70138111,0.45
113.9045165,22.70137091,0.45
113.9044183,22.70137089,0.45
113.9043494,22.70137142,0.45
113.9043057,22.70137095,0.45
113.9041505,22.70137928,0.45
113.9040551,22.70135511,0.45
113.904007,22.70134452,0.45
113.9039585,22.70133484,0.45
113.9038615,22.70131828,0.45
113.9036431,22.70128957,0.45
113.9034508,22.70126481,0.45
113.9027482,22.70095789,0.45
113.9026057,22.700838,0.45
113.9024511,22.70078322,0.45
113.9015785,22.70057983,0.45
113.9009865,22.7004847,0.45
113.90082,22.70046308,0.45
113.9005839,22.7004355,0.45
113.9000385,22.7003768,0.45
113.899385,22.70070573,0.45
113.8995588,22.70076467,0.45
113.8999951,22.70083113,0.45
113.9001778,22.70086076,0.45
113.9003393,22.70088454,0.45
113.9006146,22.70093578,0.45
113.9011531,22.70111446,0.45
113.9013955,22.7012236,0.45
113.9016188,22.70124879,0.45
113.9017798,22.7012632,0.45
113.9019373,22.70128778,0.45
113.9022975,22.70134568,0.45
113.902521,22.70138441,0.45
113.9026564,22.70140045,0.45
113.9028125,22.70142948,0.45
113.9033886,22.70154186,0.45
113.9034337,22.70154293,0.45
113.9036249,22.70156717,0.45
113.9046694,22.70169748,0.45
113.9047363,22.70169816,0.45
113.9047808,22.70169915,0.45
113.9048469,22.70170996,0.45
113.904933,22.70172933,0.45
113.9051936,22.70182352,0.45
113.9058818,22.70207952,0.45
113.9059865,22.70209865,0.45
113.9060533,22.7020968,0.45
113.9062742,22.70210335,0.45
113.906401,22.70210384,0.45
113.9066412,22.70225002,0.45
113.9066885,22.70249411,0.45
113.907135,22.70266046,0.45
113.9068187,22.70254283,0.45
113.9062375,22.70223804,0.45
113.9061217,22.70219809,0.45
113.906098,22.70219103,0.45
113.9057165,22.70210518,0.45
113.90562,22.70210368,0.45
113.9055718,22.70210312,0.45
113.9049815,22.70203126,0.45
113.9045268,22.7020045,0.45
113.9044085,22.70200042,0.45
113.9042697,22.70197099,0.45
113.9037865,22.70183085,0.45
113.9025106,22.70168587,0.45
113.9021698,22.70185912,0.45
113.9021435,22.7018605,0.45
113.901995,22.70182845,0.45
113.9014918,22.70162783,0.45
113.9009702,22.7014418,0.45
113.9009635,22.70141773,0.45
113.9009556,22.70139396,0.45
113.9009166,22.70132625,0.45
113.9008076,22.70123499,0.45
113.9003668,22.70123135,0.45
113.9001201,22.70120541,0.45
113.8999529,22.70118452,0.45
113.8999248,22.70117989,0.45
113.899599,22.70111702,0.45
113.900133,22.70111293,0.45
113.9001572,22.70110762,0.45
113.9002054,22.70109989,0.45
113.9002547,22.70110071,0.45
113.9005872,22.70120091,0.45
113.9010416,22.70132136,0.45
113.9010663,22.70132471,0.45
113.9010906,22.70132842,0.45
113.9011609,22.70135224,0.45
113.9014441,22.70143491,0.45
113.9018581,22.70161423,0.45
113.9020038,22.70164092,0.45
113.9021489,22.70167168,0.45
113.9022678,22.70169903,0.45
113.9023987,22.70175,0.45
113.902446,22.70175744,0.45
113.9025648,22.70177785,0.45
113.9025872,22.7017881,0.45
113.9026561,22.70181284,0.45
113.9027488,22.70184338,0.45
113.9028644,22.70188036,0.45
113.9029555,22.7019139,0.45
113.9030467,22.70194709,0.45
113.9030928,22.70196249,0.45
113.9031151,22.70197175,0.45
113.903253,22.70201681,0.45
113.9032772,22.70202169,0.45
113.9033247,22.70203311,0.45
113.9034578,22.70207573,0.45
113.9035756,22.70202674,0.45
113.9039588,22.70209352,0.45
113.9041526,22.70210751,0.45
113.9046323,22.70220954,0.45
113.9048658,22.70227218,0.45
113.904913,22.70228414,0.45
113.9049605,22.70229537,0.45
113.9050763,22.7023309,0.45
113.9051973,22.70235379,0.45
113.9052945,22.70237324,0.45
113.9055595,22.7024344,0.45
113.9056317,22.70245087,0.45
113.905775,22.70248644,0.45
113.9058461,22.70250428,0.45
113.9060613,22.70255822,0.45
113.906158,22.7025765,0.45
113.9062515,22.70260603,0.45
113.906364,22.70265372,0.45
113.9064513,22.70269708,0.45
113.9064949,22.70271966,0.45
113.9065165,22.70273082,0.45
113.9066255,22.70278489,0.45
113.9070851,22.70292049,0.45
113.9068763,22.70300588,0.45
113.9061632,22.70279095,0.45
113.9061379,22.70278473,0.45
113.905898,22.70279541,0.45
113.90566,22.70279278,0.45
113.9056339,22.70278829,0.45
113.9053336,22.7027229,0.45
113.9047316,22.70259196,0.45
113.9043615,22.70252494,0.45
113.9043353,22.70251919,0.45
113.904309,22.70251371,0.45
113.9042827,22.7025085,0.45
113.9041775,22.70248713,0.45
113.904125,22.70247662,0.45
113.9039152,22.70243413,0.45
113.9038895,22.70242647,0.45
113.9038639,22.70241872,0.45
113.9035804,22.70233497,0.45
113.9034254,22.70229103,0.45
113.9032965,22.70225114,0.45
113.903219,22.7022279,0.45
113.902853,22.70212922,0.45
113.9026835,22.70210387,0.45
113.9025485,22.70208764,0.45
113.9023604,22.70206569,0.45
113.9022802,22.70205397,0.45
113.9020137,22.70201377,0.45
113.9019338,22.70200177,0.45
113.9019073,22.70199837,0.45
113.9017494,22.70197714,0.45
113.9017231,22.70197482,0.45
113.9008568,22.7018019,0.45
113.9008048,22.70179039,0.45
113.9006217,22.70175815,0.45
113.9005158,22.70174807,0.45
113.900463,22.70174289,0.45
113.9002255,22.70171723,0.45
113.9001211,22.70170496,0.45
113.9000701,22.70170011,0.45
113.9006013,22.70207622,0.45
113.900966,22.70211762,0.45
113.9011818,22.70215089,0.45
113.9013064,22.70216722,0.45
113.9017223,22.70229208,0.45
113.902632,22.70235869,0.45
113.902806,22.70245265,0.45
113.902881,22.70251185,0.45
113.9029425,22.70255866,0.45
113.9030173,22.70260766,0.45
113.9030968,22.70264792,0.45
113.9034318,22.70271756,0.45
113.9038146,22.70285231,0.45
113.9040438,22.70289796,0.45
113.9041003,22.70290307,0.45
113.9041372,22.70290917,0.45
113.9045205,22.70284842,0.45
113.9047377,22.70286532,0.45
113.9047775,22.70286712,0.45
113.9050778,22.70288477,0.45
113.905241,22.70288199,0.45
113.9053431,22.70288185,0.45
113.9060875,22.70297049,0.45
113.9063753,22.70308367,0.45
113.906481,22.70313482,0.45
113.9068324,22.70325614,0.45
113.9066324,22.70342594,0.45
113.9064212,22.70344106,0.45
113.9059317,22.70339436,0.45
113.9056057,22.70336464,0.45
113.9054672,22.70335849,0.45
113.9052093,22.70332274,0.45
113.9050935,22.70329714,0.45
113.903571,22.70287325,0.45
113.902942,22.70273096,0.45
113.9019575,22.70258593,0.45
113.9017785,22.70253908,0.45
113.9015528,22.7024883,0.45
113.9011498,22.70240202,0.45
113.9005345,22.70232031,0.45
113.900464,22.70231257,0.45
113.9007349,22.70267509,0.45
113.9011324,22.70271733,0.45
113.903055,22.70302062,0.45
113.9035645,22.70315352,0.45
113.9042075,22.70331639,0.45
113.9046492,22.70344051,0.45
113.9063036,22.70370079,0.45
113.9076323,22.70418729,0.45
113.9060252,22.7039147,0.45
113.904654,22.70360161,0.45
113.9044968,22.70356521,0.45
113.9029611,22.70330419,0.45
113.9028355,22.70328283,0.45
113.9028088,22.70328187,0.45
113.9026212,22.7032739,0.45
113.9024611,22.70325957,0.45
113.9021702,22.70321314,0.45
113.9019055,22.70318373,0.45
113.9013604,22.70316357,0.45
113.9015,22.70347513,0.45
113.9029015,22.7038293,0.45
113.9029253,22.70383582,0.45
113.903254,22.70393166,0.45
113.9039735,22.70413169,0.45
113.9046238,22.70424442,0.45
113.9046775,22.70425184,0.45
113.9055712,22.70441386,0.45
113.9057405,22.70442711,0.45
113.9065365,22.70455994,0.45
113.9071375,22.70466517,0.45
113.9073627,22.70469375,0.45
113.9073317,22.7049547,0.45
113.9070845,22.7048813,0.45
113.9068385,22.70484209,0.45
113.9067912,22.70483682,0.45
113.9066289,22.70479843,0.45
113.9060115,22.704687,0.45
113.9053471,22.70463355,0.45
113.9052175,22.70462435,0.45
113.904574,22.70452693,0.45
113.9040527,22.70442827,0.45
113.9040153,22.70441857,0.45
113.9027815,22.70424522,0.45
113.9026463,22.70423133,0.45
113.9024817,22.70419777,0.45
113.9022497,22.70420667,0.45
113.9012993,22.70433422,0.45
113.9025609,22.70480132,0.45
113.9029645,22.70490464,0.45
113.90309,22.70493485,0.45
113.903182,22.70495367,0.45
113.9050292,22.70518122,0.45
113.9058978,22.70525154,0.45
113.9072841,22.70540215,0.45
113.9073208,22.70541006,0.45
113.9075729,22.70547497,0.45
113.9076258,22.70548935,0.45
113.9077892,22.70552356,0.45
113.9013428,22.70664525,0.45
113.9028873,22.70683355,0.45
113.9029792,22.70684018,0.45
113.9052538,22.70720049,0.45
113.9053573,22.7072395,0.45
113.905966,22.70724179,0.45
113.9074168,22.7053723,0.45
113.9068943,22.70523902,0.45
113.905673,22.70499614,0.45
113.9048559,22.70492407,0.45
113.9041993,22.70478555,0.45
113.9041618,22.70477395,0.45
113.9039608,22.70473672,0.45
113.9029075,22.70451433,0.45
113.9028777,22.7045099,0.45
113.9024082,22.70445182,0.45
113.9023487,22.70444099,0.45
113.9016319,22.70432132,0.45
113.9012275,22.70427857,0.45
113.9013847,22.7041786,0.45
113.9019572,22.70362938,0.45
113.902557,22.70354638,0.45
113.9028298,22.70350406,0.45
113.9032043,22.70347334,0.45
113.903819,22.70366182,0.45
113.904519,22.70388215,0.45
113.9046068,22.70392866,0.45
113.9057605,22.70436231,0.45
113.9061436,22.70439812,0.45
113.9063359,22.70440681,0.45
113.906413,22.70448204,0.45
113.9068606,22.704423,0.45
113.9073003,22.70447348,0.45
113.905,22.69992435,0.45
113.9044712,22.69987908,0.45
113.9041838,22.69979495,0.45
113.9040929,22.69979146,0.45
113.9038604,22.69978133,0.45
113.9037002,22.69976141,0.45
113.9035083,22.69972933,0.45
113.9033994,22.69970251,0.45
113.903208,22.69968009,0.45
113.9029903,22.69965714,0.45
113.9029077,22.69964186,0.45
113.9027744,22.69958778,0.45
113.902188,22.69941881,0.45
113.9021578,22.69941665,0.45
113.9019636,22.6994024,0.45
113.9013355,22.69916938,0.45
113.9007169,22.6991723,0.45
113.9006685,22.69915035,0.45
113.9005842,22.69909709,0.45
113.9005281,22.69906498,0.45
113.9001535,22.69901293,0.45
113.8997334,22.69881847,0.45
113.8997055,22.69880345,0.45
113.8996726,22.69879006,0.45
113.90329,22.69204403,0.45
113.9009608,22.68914846,0.45
113.9034137,22.69141026,0.45
113.9033085,22.69195082,0.45
113.903004,22.69243064,0.45
113.9030565,22.692424,0.45
113.901144,22.69672963,0.45
113.899898,22.69686658,0.45
113.9006441,22.69716579,0.45
113.9016001,22.70731966,0.45
113.9018043,22.7073618,0.45
113.9022877,22.70742253,0.45
113.9024027,22.70743741,0.45
113.903334,22.70755822,0.45
113.9034033,22.70756725,0.45
113.9040042,22.70763369,0.45
113.9040506,22.70763681,0.45
113.9044753,22.70765419,0.45
113.9045535,22.70765773,0.45
113.9046307,22.70766174,0.45
113.9047033,22.70766999,0.45
113.9047985,22.70768342,0.45
113.905123,22.70769161,0.45
113.9058446,22.70769726,0.45
113.9045029,22.70732191,0.45
113.903735,22.70722295,0.45
113.902857,22.70716507,0.45
113.9025651,22.70715737,0.45
113.9023555,22.70713257,0.45
113.901859,22.70705557,0.45
113.9017527,22.70704856,0.45
113.9015944,22.70703266,0.45
113.9016209,22.70633766,0.45
113.9020489,22.7064465,0.45
113.9026374,22.7065554,0.45
113.9042225,22.70687509,0.45
113.9043554,22.70689154,0.45
113.9046442,22.70694604,0.45
113.9046958,22.70695963,0.45
113.9048757,22.70701016,0.45
113.905107,22.70705866,0.45
113.9058943,22.70723723,0.45
113.9059757,22.70691101,0.45
113.9055328,22.70682456,0.45
113.9054805,22.70681595,0.45
113.9052712,22.70677886,0.45
113.9051395,22.70675978,0.45
113.9049315,22.70671518,0.45
113.9048791,22.70670891,0.45
113.9044015,22.7065647,0.45
113.9039243,22.7065221,0.45
113.9033753,22.70644317,0.45
113.903145,22.70638571,0.45
113.9022114,22.70620004,0.45
113.9018722,22.70614013,0.45
113.9018466,22.70613292,0.45
113.901744,22.70610717,0.45
113.9017181,22.70610159,0.45
113.9016152,22.70607855,0.45
113.9011196,22.70599945,0.45
113.9016592,22.70575671,0.45
113.9018013,22.7057933,0.45
113.9023642,22.70591152,0.45
113.9027153,22.70599521,0.45
113.9028037,22.70601744,0.45
113.9032148,22.7060856,0.45
113.9032813,22.70610597,0.45
113.9038995,22.70625404,0.45
113.9042155,22.70629018,0.45
113.9042879,22.70631206,0.45
113.9047218,22.70640192,0.45
113.9049552,22.70644886,0.45
113.905009,22.7064551,0.45
113.9050356,22.70645877,0.45
113.9050627,22.70646198,0.45
113.9053102,22.70651813,0.45
113.9053328,22.70653008,0.45
113.9053785,22.70655308,0.45
113.9057553,22.7066929,0.45
113.9059055,22.70672293,0.45
113.9059292,22.70673152,0.45
113.906044,22.70676843,0.45
113.9056373,22.70630938,0.45
113.9054906,22.70628316,0.45
113.9053932,22.70626562,0.45
113.9050265,22.70620721,0.45
113.9048833,22.70616586,0.45
113.9048361,22.70615029,0.45
113.9046206,22.70609021,0.45
113.9043254,22.70604178,0.45
113.9042527,22.70602406,0.45
113.9041558,22.70600109,0.45
113.9038628,22.70593231,0.45
113.903789,22.70591732,0.45
113.9021311,22.7055633,0.45
113.901735,22.70550189,0.45
113.9015391,22.70546574,0.45
113.9015374,22.70522009,0.45
113.9016762,22.70524131,0.45
113.9019043,22.70528446,0.45
113.9022425,22.70534818,0.45
113.9022825,22.70537074,0.45
113.9028179,22.70550976,0.45
113.9028657,22.70550925,0.45
113.903119,22.70554265,0.45
113.9035175,22.70560482,0.45
113.9037227,22.70565389,0.45
113.9041222,22.70572209,0.45
113.9042854,22.70575541,0.45
113.9044492,22.70578185,0.45
113.9044978,22.70578422,0.45
113.9045938,22.70579069,0.45
113.9051885,22.70588449,0.45
113.905598,22.70606451,0.45
113.9057026,22.70611053,0.45
113.9061144,22.70612615,0.45
113.906209,22.7060682,0.45
113.9063022,22.70600351,0.45
113.9063215,22.70597771,0.45
113.9063808,22.70595605,0.45
113.9080296,22.70591505,0.45
113.9076542,22.70580608,0.45
113.907481,22.70577006,0.45
113.907132,22.70573372,0.45
113.907107,22.7057339,0.45
113.906957,22.70574746,0.45
113.9064437,22.70582178,0.45
113.9059721,22.70585301,0.45
113.9058983,22.70585778,0.45
113.905463,22.70579258,0.45
113.9051775,22.70570607,0.45
113.9045624,22.70559694,0.45
113.9045145,22.70558391,0.45
113.9044665,22.70557197,0.45
113.90431,22.70550613,0.45
113.9040755,22.70541471,0.45
113.9034418,22.70537695,0.45
113.9034172,22.7053718,0.45
113.9030478,22.70530702,0.45
113.9029277,22.70526859,0.45
113.9023215,22.70510513,0.45
113.9019003,22.70504346,0.45
113.9018273,22.70502827,0.45
113.9092735,22.70590054,0.45
113.8994366,22.6985122,0.45
113.8996716,22.69854449,0.45
113.8997887,22.69856276,0.45
113.900449,22.69868635,0.45
113.9012325,22.69890256,0.45
113.9013337,22.69895452,0.45
113.902096,22.6992943,0.45
113.9026715,22.69945679,0.45
113.902718,22.699461,0.45
113.9029715,22.69949539,0.45
113.9031085,22.6995179,0.45
113.9031546,22.69952383,0.45
113.9033633,22.69954288,0.45
113.9037195,22.69962991,0.45
113.9037875,22.69964357,0.45
113.9039514,22.69966442,0.45
113.9041607,22.69969176,0.45
113.904252,22.69970887,0.45
113.9044965,22.69977041,0.45
113.9046822,22.69983816,0.45
113.9048186,22.699842,0.45
113.9061437,22.69985862,0.45
113.9044799,22.69823979,0.45
113.9040238,22.69821197,0.45
113.9038345,22.69816884,0.45
113.903811,22.69816222,0.45
113.9036444,22.69812418,0.45
113.9034042,22.69808143,0.45
113.9029233,22.69800758,0.45
113.902684,22.6979695,0.45
113.9026598,22.69796615,0.45
113.9026356,22.69796262,0.45
113.9024683,22.69793488,0.45
113.9023264,22.69790596,0.45
113.9022791,22.69789481,0.45
113.9021637,22.69786216,0.45
113.9018395,22.69777481,0.45
113.9017915,22.69776855,0.45
113.9014323,22.69771866,0.45
113.9011005,22.69764958,0.45
113.9006867,22.69753768,0.45
113.9000273,22.69769008,0.45
113.900255,22.69774805,0.45
113.9003926,22.6977775,0.45
113.9005324,22.69779834,0.45
113.9006267,22.6978062,0.45
113.9009227,22.69787376,0.45
113.9013712,22.69797366,0.45
113.9015955,22.69798989,0.45
113.9017492,22.69803386,0.45
113.902727,22.69827198,0.45
113.9030067,22.69828252,0.45
113.9032881,22.69828535,0.45
113.9034446,22.69832177,0.45
113.9036615,22.69838941,0.45
113.904063,22.69843022,0.45
113.9039203,22.6986441,0.45
113.9038692,22.69864214,0.45
113.9036902,22.69864548,0.45
113.9035388,22.69864823,0.45
113.9034885,22.69864184,0.45
113.9033372,22.698624,0.45
113.9032876,22.69861164,0.45
113.9029429,22.6985234,0.45
113.9025487,22.6984218,0.45
113.9020971,22.69835219,0.45
113.9017452,22.69830082,0.45
113.901199,22.69825621,0.45
113.9009805,22.69820702,0.45
113.9009333,22.69818946,0.45
113.9007885,22.69815084,0.45
113.900765,22.69814188,0.45
113.9004056,22.69803341,0.45
113.9003808,22.69802926,0.45
113.9003558,22.69802502,0.45
113.9001062,22.69799074,0.45
113.9000326,22.69797646,0.45
113.900043,22.69823937,0.45
113.9007757,22.69832915,0.45
113.9010988,22.69838556,0.45
113.9011743,22.69840233,0.45
113.9012488,22.69842309,0.45
113.9013415,22.69845011,0.45
113.9013795,22.69845908,0.45
113.9014181,22.69846641,0.45
113.9017589,22.69851502,0.45
113.9021563,22.69862044,0.45
113.90267,22.69875201,0.45
113.9032235,22.69886164,0.45
113.9036795,22.69887448,0.45
113.9039619,22.69897251,0.45
113.9042656,22.69907692,0.45
113.9049452,22.69940394,0.45
113.9047015,22.69938833,0.45
113.9043388,22.69933842,0.45
113.9041242,22.69930333,0.45
113.9039833,22.69926464,0.45
113.9038162,22.6992322,0.45
113.9036247,22.69919678,0.45
113.9036006,22.69919216,0.45
113.903553,22.69918256,0.45
113.9035291,22.69917767,0.45
113.9034335,22.69915819,0.45
113.90315,22.69909339,0.45
113.9031013,22.69908841,0.45
113.903077,22.6990866,0.45
113.9030037,22.69908116,0.45
113.9028136,22.69904652,0.45
113.9026293,22.69899192,0.45
113.9025821,22.69898222,0.45
113.902558,22.69897878,0.45
113.9022732,22.69892817,0.45
113.9016893,22.69880672,0.45
113.9011458,22.69872759,0.45
113.9008104,22.69865994,0.45
113.9007865,22.69865505,0.45
113.9006669,22.69863222,0.45
113.9005478,22.69860495,0.45
113.9004065,22.69856654,0.45
113.9000463,22.6985182,0.45
113.8999493,22.69850985,0.45
113.8996467,22.69848158,0.45
113.8993148,22.69837279,0.45
113.9025888,22.70746462,0.45
113.9031485,22.70753903,0.45
113.9038178,22.70762308,0.45
113.9058874,22.70770289,0.45
113.9020572,22.70739828,0.45
113.9024072,22.70713984,0.45
113.9034957,22.70757965,0.45
113.8990157,22.69974677,0.45
113.906928,22.70070982,0.45
113.9068088,22.70067977,0.45
113.9067855,22.70067306,0.45
113.9067154,22.70065484,0.45
113.9066681,22.70064343,0.45
113.9065748,22.70061687,0.45
113.906505,22.70059666,0.45
113.9063648,22.70055851,0.45
113.9061108,22.7004837,0.45
113.9060639,22.70047273,0.45
113.9059672,22.70046031,0.45
113.9059428,22.70045778,0.45
113.9057972,22.70043922,0.45
113.9057726,22.70043695,0.45
113.905675,22.70042898,0.45
113.9055536,22.700407,0.45
113.9055293,22.70040347,0.45
113.9054322,22.70039143,0.45
113.9053599,22.70038092,0.45
113.904763,22.70026567,0.45
113.9046022,22.70022401,0.45
113.9045295,22.70022163,0.45
113.9045051,22.70022135,0.45
113.9044564,22.70021899,0.45
113.9040928,22.70019888,0.45
113.9040685,22.70019607,0.45
113.9039008,22.70016707,0.45
113.9037354,22.7001365,0.45
113.9036153,22.7001274,0.45
113.9034719,22.70009174,0.45
113.9031574,22.7000368,0.45
113.9031333,22.70003037,0.45
113.9030143,22.69999797,0.45
113.9028258,22.69994281,0.45
113.902802,22.69993702,0.45
113.902778,22.69993177,0.45
113.9027542,22.69992624,0.45
113.9026593,22.69990206,0.45
113.9025644,22.69987924,0.45
113.9025403,22.6998748,0.45
113.902492,22.69986746,0.45
113.902444,22.69985994,0.45
113.90242,22.69985523,0.45
113.902396,22.69985052,0.45
113.9023721,22.6998459,0.45
113.9022283,22.69982279,0.45
113.9020137,22.69977768,0.45
113.9019895,22.69977387,0.45
113.9019412,22.69976654,0.45
113.9016522,22.69973496,0.45
113.9015568,22.69972324,0.45
113.9004505,22.69962011,0.45
113.9002334,22.69960411,0.45
113.899852,22.69957618,0.45
113.9009017,22.68927914,0.45
113.9011107,22.68930459,0.45
113.903336,22.68984763,0.45
113.9036123,22.68985813,0.45
113.90364,22.68986539,0.45
113.9039718,22.68997219,0.45
113.9053315,22.707298,0.46
113.9052095,22.70708234,0.46
113.9045215,22.69824445,0.46
113.9035277,22.70648698,0.46
113.9029098,22.70634657,0.46
113.9048746,22.70644039,0.46
113.90317,22.70533712,0.46
113.899914,22.70650438,0.46
113.905385,22.70729956,0.46
113.8992205,22.69921488,0.46
113.899459,22.69926182,0.46
113.8995806,22.69928028,0.46
113.8996547,22.69928932,0.46
113.8997038,22.69929574,0.46
113.8997281,22.69929954,0.46
113.8997525,22.6993037,0.46
